Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
30/05/2017 6:00,0.72,1.35,11.508,5.27,90,22.15
30/05/2017 6:30,0.653,1.03,10.421,5.579,84,22.1
30/05/2017 7:00,0.688,1.19,11.217,5.425,88,22.1
30/05/2017 7:30,0.656,1.21,11.515,5.582,90,22.1
30/05/2017 8:00,0.666,1.07,11.465,5.602,91,22.1
30/05/2017 8:30,0.645,1.13,11.588,5.684,83,22.1
30/05/2017 9:00,0.688,1.35,10.865,5.765,90,22.1
30/05/2017 9:30,0.687,1.45,10.301,5.653,88,22.1
30/05/2017 10:00,0.635,1.04,12.13,5.29,87,22.1
30/05/2017 10:30,0.726,1.22,11.423,5.734,94,22.1
30/05/2017 11:00,0.698,1.26,11.949,5.465,94,22.1
30/05/2017 11:30,0.731,1.13,9.81,5.772,97,22.15
30/05/2017 12:00,0.642,1.26,12.062,5.214,88,22.15
30/05/2017 12:30,0.691,1.17,11.55,5.687,94,22.2
30/05/2017 13:00,0.682,1.28,11.405,5.735,92,22.25
30/05/2017 13:30,0.666,1.01,12.108,5.302,99,22.25
30/05/2017 14:00,0.784,1.47,11.982,6.082,106,22.3
30/05/2017 14:30,0.753,1.32,11.996,5.653,101,22.3
30/05/2017 15:00,0.692,1.08,11.651,5.394,94,22.3
30/05/2017 15:30,0.7,1.14,11.509,5.607,94,22.35
30/05/2017 16:00,0.759,1.24,12.05,5.902,98,22.35
30/05/2017 16:30,0.749,1.27,11.972,6.255,94,22.35
30/05/2017 17:00,0.701,1.35,11.617,5.911,101,22.4
30/05/2017 17:30,0.727,1.18,11.677,6.216,99,22.4
30/05/2017 18:00,0.758,1.22,12.013,6.361,105,22.45
30/05/2017 18:30,0.794,1.24,11.625,6.266,98,22.45
30/05/2017 19:00,0.767,1.36,10.884,6.388,102,22.45
30/05/2017 19:30,0.887,1.53,11.576,6.51,99,22.45
30/05/2017 20:00,0.864,1.31,6.159,6.247,102,22.5
30/05/2017 20:30,0.859,1.31,6.558,6.402,113,22.6
30/05/2017 21:00,0.854,1.51,6.146,6.578,116,22.6
30/05/2017 21:30,0.882,1.32,11.601,6.493,99,22.7
30/05/2017 22:00,0.886,1.27,6.166,6.373,101,22.75
30/05/2017 22:30,0.852,1.51,11.456,6.327,115,22.8
30/05/2017 23:00,0.817,1.49,11.991,6.123,108,22.85
30/05/2017 23:30,0.888,1.38,5.974,6.298,119,22.85
31/05/2017 0:00,0.838,1.52,11.078,6.452,111,22.9
31/05/2017 0:30,0.836,1.21,11.403,6.443,115,22.95
31/05/2017 1:00,0.831,1.3,9.441,6.353,106,22.95
31/05/2017 1:30,0.842,1.72,11.472,6.607,91,22.95
31/05/2017 2:00,0.85,1.5,9.728,6.627,102,22.95
31/05/2017 2:30,0.804,1.37,9.153,5.975,102,22.95
31/05/2017 3:00,0.841,1.33,10.89,5.607,113,22.95
31/05/2017 3:30,0.81,1.38,11.44,5.716,115,22.9
31/05/2017 4:00,0.822,1.34,11.394,5.752,104,22.9
31/05/2017 4:30,0.797,1.22,10.906,5.325,95,22.85
31/05/2017 5:00,0.787,1.22,10.821,5.743,92,22.85
31/05/2017 5:30,0.77,1.41,10.975,5.22,97,22.75
31/05/2017 6:00,0.776,1.27,11.42,5.619,99,22.75
31/05/2017 6:30,0.718,0.98,11.512,5.832,97,22.7
31/05/2017 7:00,0.763,1.28,11.94,5.803,85,22.65
31/05/2017 7:30,0.74,1.16,10.81,5.832,88,22.65
31/05/2017 8:00,0.703,1.38,11.233,5.89,98,22.6
31/05/2017 8:30,0.715,1.04,12.05,6.286,99,22.6
31/05/2017 9:00,0.733,1.36,9.966,5.953,105,22.6
31/05/2017 9:30,0.744,1.42,11.448,5.783,104,22.6
31/05/2017 10:00,0.753,1.46,9.805,5.497,94,22.6
31/05/2017 10:30,0.81,1.45,10.223,5.436,97,22.6
31/05/2017 11:00,0.708,1.14,11.396,5.572,104,22.65
31/05/2017 11:30,0.674,1.09,9.76,5.37,101,22.65
31/05/2017 12:00,0.678,1.23,10.813,4.663,92,22.65
31/05/2017 12:30,0.696,1.32,11.972,4.977,105,22.65
31/05/2017 13:00,0.643,1.28,10.48,4.973,94,22.7
31/05/2017 13:30,0.688,1.26,11.263,4.968,105,22.7
31/05/2017 14:00,0.643,1.08,11.701,5.17,92,22.75
31/05/2017 14:30,0.618,1.06,11.314,5.262,109,22.75
31/05/2017 15:00,0.666,1.05,10.926,5.68,104,22.75
31/05/2017 15:30,0.616,1.14,11.009,5.352,109,22.75
31/05/2017 16:00,0.627,1.11,10.864,5.267,116,22.8
31/05/2017 16:30,0.609,1.2,10.752,5.355,101,22.8
31/05/2017 17:00,0.686,1.07,10.701,5.773,99,22.85
31/05/2017 17:30,0.623,1.25,9.682,5.32,94,22.85
31/05/2017 18:00,0.66,1.05,12.033,5.76,104,22.85
31/05/2017 18:30,0.669,1.3,10.316,5.58,106,22.8
31/05/2017 19:00,0.696,1.33,9.893,5.969,102,22.8
31/05/2017 19:30,0.661,1.14,9.837,5.585,106,22.8
31/05/2017 20:00,0.601,1.15,11.425,4.673,104,22.75
31/05/2017 20:30,0.636,0.99,11.4,4.96,105,22.75
31/05/2017 21:00,0.698,1.24,10.705,5.439,105,22.85
31/05/2017 21:30,0.68,1.18,11.442,5.071,106,22.85
31/05/2017 22:00,0.659,1.44,11.45,4.917,102,22.9
31/05/2017 22:30,0.683,1.05,11.235,4.678,104,22.9
31/05/2017 23:00,0.644,1.01,9.934,4.314,102,22.9
31/05/2017 23:30,0.668,1.147,11.246,4.318,92,22.95
1/06/2017 0:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1/06/2017 0:30,0.734,1.17,8.908,4.281,-99.9,-99.9
1/06/2017 1:00,0.793,1.31,10.792,4.535,105,22.95
1/06/2017 1:30,0.773,1.27,10.283,4.33,90,22.95
1/06/2017 2:00,0.808,1.59,8.114,4.355,111,22.95
1/06/2017 2:30,0.843,1.48,9.968,4.607,83,22.95
1/06/2017 3:00,0.865,1.39,11.679,4.499,85,22.95
1/06/2017 3:30,0.96,1.69,7.59,4.636,99,23
1/06/2017 4:00,1.022,1.71,4.205,4.473,85,22.95
1/06/2017 4:30,1.018,1.563,5.587,4.316,80,22.9
1/06/2017 5:00,1.188,2,4.801,4.636,83,22.9
1/06/2017 5:30,1.307,2.12,4.739,4.601,123,22.85
1/06/2017 6:00,1.188,1.88,7.208,4.421,147,22.75
1/06/2017 6:30,1.275,2.14,6.117,4.832,140,22.7
1/06/2017 7:00,1.28,1.86,5.964,4.805,133,22.6
1/06/2017 7:30,1.32,2.18,6.98,4.626,130,22.55
1/06/2017 8:00,1.32,2.41,8.912,4.854,128,22.55
1/06/2017 8:30,1.279,2.11,5.087,4.719,118,22.55
1/06/2017 9:00,1.225,2.443,9.307,4.894,125,22.5
1/06/2017 9:30,1.232,1.85,8.551,4.856,98,22.55
1/06/2017 10:00,1.238,2,9.798,4.759,122,22.5
1/06/2017 10:30,1.211,1.81,9.699,4.938,115,22.5
1/06/2017 11:00,1.206,2.21,10.252,5.054,119,22.5
1/06/2017 11:30,1.2,2.08,10.644,5.118,126,22.4
1/06/2017 12:00,1.152,1.95,9.753,4.75,106,22.3
1/06/2017 12:30,1.238,1.784,10.279,4.961,111,22.3
1/06/2017 13:00,1.195,2.02,10.312,4.763,120,22.3
1/06/2017 13:30,1.259,2.068,6.823,4.799,111,22.3
1/06/2017 14:00,1.24,1.98,6.547,4.938,115,22.25
1/06/2017 14:30,1.226,1.844,9.279,5.01,109,22.25
1/06/2017 15:00,1.356,2.171,6.932,5.007,115,22.25
1/06/2017 15:30,1.405,2.403,7.672,5.124,104,22.25
1/06/2017 16:00,1.425,2.31,7.249,5.296,112,22.25
1/06/2017 16:30,1.481,2.44,5.361,4.837,115,22.2
1/06/2017 17:00,1.576,2.469,6.591,5.084,139,22.2
1/06/2017 17:30,1.623,2.603,7.292,5.241,125,22.2
1/06/2017 18:00,1.599,2.53,7.007,5.145,122,22.15
1/06/2017 18:30,1.563,2.533,5.329,5.128,128,22.1
1/06/2017 19:00,1.51,2.58,8.912,4.926,147,22.1
1/06/2017 19:30,1.439,2.88,7.882,4.768,133,22.1
1/06/2017 20:00,1.508,2.59,5.504,4.748,143,22.05
1/06/2017 20:30,1.463,2.54,7.875,4.893,140,22.05
1/06/2017 21:00,1.414,2.76,5.118,4.71,149,22.05
1/06/2017 21:30,1.305,2.02,6.387,4.851,147,22
1/06/2017 22:00,1.292,2.22,5.515,4.922,149,22
1/06/2017 22:30,1.303,2.53,8.546,4.86,112,21.95
1/06/2017 23:00,1.253,2.25,8.927,5.017,106,21.9
1/06/2017 23:30,1.264,2.07,8.836,5.038,109,21.9
2/06/2017 0:00,1.334,2.12,6.749,5.018,120,21.8
2/06/2017 0:30,1.211,2.089,8.501,4.861,128,21.8
2/06/2017 1:00,1.24,2.05,8.13,5.056,99,21.8
2/06/2017 1:30,1.236,2.35,6.722,4.914,101,21.7
2/06/2017 2:00,1.198,2.12,6.769,4.941,101,21.7
2/06/2017 2:30,1.234,1.79,10.885,4.986,112,21.65
2/06/2017 3:00,1.241,1.79,8.128,4.858,106,21.7
2/06/2017 3:30,1.208,1.81,7.298,4.99,105,21.9
2/06/2017 4:00,1.175,2.325,10.731,4.722,106,21.95
2/06/2017 4:30,1.211,1.989,7.713,4.839,109,22
2/06/2017 5:00,1.222,2.153,7.976,4.532,99,22.05
2/06/2017 5:30,1.166,1.78,7.595,4.635,113,22.1
2/06/2017 6:00,1.208,1.95,8.786,4.939,109,22.15
2/06/2017 6:30,1.149,1.84,8.452,4.752,104,22.15
2/06/2017 7:00,1.144,2.01,8.808,4.751,102,22.15
2/06/2017 7:30,1.151,1.814,7.84,4.857,111,22.2
2/06/2017 8:00,1.127,2.2,7.779,4.86,87,22.25
2/06/2017 8:30,1.157,2.1,8.428,4.733,104,22.3
2/06/2017 9:00,1.05,1.62,8.929,4.538,102,22.35
2/06/2017 9:30,1.121,1.97,8.113,4.562,98,22.4
2/06/2017 10:00,1.12,1.821,10.271,4.46,108,22.4
2/06/2017 10:30,1.068,1.854,7.768,4.565,105,22.4
2/06/2017 11:00,1.159,2.14,9.904,4.847,118,22.4
2/06/2017 11:30,1.214,2.23,10.205,4.735,112,22.4
2/06/2017 12:00,1.141,1.87,7.841,4.658,108,22.4
2/06/2017 12:30,1.193,2.01,9.625,4.647,122,22.4
2/06/2017 13:00,1.162,1.81,9.3,4.918,115,22.45
2/06/2017 13:30,1.135,1.89,7.308,4.859,115,22.45
2/06/2017 14:00,1.11,1.66,10.262,4.745,116,22.45
2/06/2017 14:30,1.076,1.84,8.983,4.516,111,22.5
2/06/2017 15:00,1.063,1.69,10.224,4.822,108,22.5
2/06/2017 15:30,1.131,1.64,7.866,4.969,113,22.5
2/06/2017 16:00,1.095,1.96,8.138,5.136,116,22.5
2/06/2017 16:30,1.083,1.83,10.454,5.151,112,22.5
2/06/2017 17:00,1.046,1.82,8.311,5.149,118,22.5
2/06/2017 17:30,1.07,1.83,7.882,5.197,113,22.5
2/06/2017 18:00,0.979,1.49,9.951,4.994,116,22.5
2/06/2017 18:30,1.054,1.7,7.576,4.868,108,22.5
2/06/2017 19:00,1.036,1.93,9.678,4.861,98,22.5
2/06/2017 19:30,1.138,1.9,10.871,4.796,104,22.5
2/06/2017 20:00,1.106,1.76,4.306,4.784,108,22.5
2/06/2017 20:30,1.169,2.24,10.677,4.84,109,22.5
2/06/2017 21:00,1.304,2.06,5.326,4.857,112,22.45
2/06/2017 21:30,1.303,2.24,4.926,4.722,111,22.45
2/06/2017 22:00,1.295,2.42,4.935,4.813,128,22.45
2/06/2017 22:30,1.297,2.1,8.514,4.757,139,22.45
2/06/2017 23:00,1.198,2.1,10.79,4.876,115,22.45
2/06/2017 23:30,1.253,2.26,10.75,5.119,115,22.45
3/06/2017 0:00,1.212,2.3,10.855,4.829,120,22.45
3/06/2017 0:30,1.269,2.14,10.707,5.304,116,22.4
3/06/2017 1:00,1.256,1.92,8.754,5.057,113,22.4
3/06/2017 1:30,1.218,2.47,10.756,5.339,118,22.4
3/06/2017 2:00,1.25,1.99,10.698,5.091,120,22.35
3/06/2017 2:30,1.25,2.18,10.893,5.275,118,22.35
3/06/2017 3:00,1.207,2.04,10.424,5.346,113,22.35
3/06/2017 3:30,1.22,1.91,10.301,5.246,113,22.35
3/06/2017 4:00,1.272,2.09,9.9,5.41,111,22.35
3/06/2017 4:30,1.326,1.95,9.681,5.597,109,22.35
3/06/2017 5:00,1.189,1.96,9.458,5.1,115,22.3
3/06/2017 5:30,1.337,2.42,9.695,5.068,115,22.3
3/06/2017 6:00,1.397,2.38,9.699,5.047,111,22.3
3/06/2017 6:30,1.283,2.643,10.178,5.001,120,22.25
3/06/2017 7:00,1.371,2.48,9.809,5.355,116,22.25
3/06/2017 7:30,1.306,2.04,11.299,5.072,113,22.25
3/06/2017 8:00,1.289,2.3,9.449,5.153,106,22.25
3/06/2017 8:30,1.205,1.97,9.806,5.072,116,22.25
3/06/2017 9:00,1.163,1.89,9.795,4.733,113,22.3
3/06/2017 9:30,1.318,2.23,10.377,5.256,106,22.3
3/06/2017 10:00,1.21,1.95,11.343,5.255,111,22.3
3/06/2017 10:30,1.189,1.88,11.477,5.156,119,22.35
3/06/2017 11:00,1.255,2.79,11.266,5.03,115,22.3
3/06/2017 11:30,1.314,2.481,10.719,5.222,118,22.35
3/06/2017 12:00,1.367,2.19,10.898,5.267,115,22.35
3/06/2017 12:30,1.325,2.25,10.888,5.048,116,22.35
3/06/2017 13:00,1.405,2.24,10.844,5.046,119,22.35
3/06/2017 13:30,1.361,2.16,10.747,5.295,116,22.35
3/06/2017 14:00,1.329,2.35,10.384,5.113,116,22.35
3/06/2017 14:30,1.339,2.5,10.718,5.306,118,22.35
3/06/2017 15:00,1.388,2.36,10.8,5.047,116,22.35
3/06/2017 15:30,1.432,2.49,10.862,5.199,113,22.35
3/06/2017 16:00,1.451,2.43,6.777,5.319,116,22.3
3/06/2017 16:30,1.457,2.66,6.022,5.183,118,22.3
3/06/2017 17:00,1.518,2.39,5.497,5.32,125,22.3
3/06/2017 17:30,1.47,3.09,10.726,5.232,132,22.3
3/06/2017 18:00,1.54,2.902,5.941,5.189,113,22.25
3/06/2017 18:30,1.538,2.42,6.119,5.295,106,22.25
3/06/2017 19:00,1.584,2.36,5.354,5.211,128,22.25
3/06/2017 19:30,1.53,2.94,6.14,5.127,132,22.25
3/06/2017 20:00,1.698,2.6,5.656,5.355,129,22.25
3/06/2017 20:30,1.579,2.623,6.566,5.269,133,22.25
3/06/2017 21:00,1.63,2.7,11.541,5.537,111,22.25
3/06/2017 21:30,1.501,2.79,6.349,5.319,112,22.25
3/06/2017 22:00,1.548,2.94,6.039,5.496,125,22.2
3/06/2017 22:30,1.474,2.26,8.218,5.422,109,22.25
3/06/2017 23:00,1.457,2.555,5.675,5.253,105,22.25
3/06/2017 23:30,1.48,2.43,11.979,5.442,123,22.25
4/06/2017 0:00,1.424,2.28,6.609,5.439,112,22.25
4/06/2017 0:30,1.431,2.48,6.541,5.327,113,22.25
4/06/2017 1:00,1.34,2.16,11.287,5.119,120,22.25
4/06/2017 1:30,1.411,2.24,6.56,5.282,112,22.25
4/06/2017 2:00,1.39,2.62,10.806,5.346,112,22.2
4/06/2017 2:30,1.362,2.22,11.408,5.305,111,22.25
4/06/2017 3:00,1.397,2.185,7.273,5.336,113,22.2
4/06/2017 3:30,1.348,2.17,6.146,5.154,109,22.2
4/06/2017 4:00,1.364,2.51,7.5,5.237,111,22.2
4/06/2017 4:30,1.333,2.34,6.799,5.125,116,22.15
4/06/2017 5:00,1.418,2.17,11.146,5.004,113,22.15
4/06/2017 5:30,1.461,2.46,8.237,5.544,113,22.1
4/06/2017 6:00,1.432,2.203,10.241,5.29,111,22.1
4/06/2017 6:30,1.458,2.41,9.323,5.194,115,22.1
4/06/2017 7:00,1.434,2.41,7.821,5.253,112,22.2
4/06/2017 7:30,1.359,2.01,7.27,5.072,122,22.15
4/06/2017 8:00,1.33,1.93,7.997,5.018,113,22.15
4/06/2017 8:30,1.335,2.08,6.573,5.096,105,22.15
4/06/2017 9:00,1.348,2.41,6.549,5.129,113,22.15
4/06/2017 9:30,1.319,2.27,5.516,4.857,122,22.15
4/06/2017 10:00,1.369,2.36,9.768,5.107,123,22.15
4/06/2017 10:30,1.377,2.48,4.942,5.34,109,22.15
4/06/2017 11:00,1.459,2.279,7.271,5.474,112,22.15
4/06/2017 11:30,1.517,2.68,10.303,5.65,116,22.15
4/06/2017 12:00,1.456,2.45,10.833,5.305,119,22.15
4/06/2017 12:30,1.538,2.86,10.184,5.592,126,22.2
4/06/2017 13:00,1.474,2.76,10.73,5.554,118,22.2
4/06/2017 13:30,1.427,2.247,6.826,5.203,119,22.15
4/06/2017 14:00,1.403,2.53,5.836,5.315,115,22.15
4/06/2017 14:30,1.316,2.36,8.403,5.213,118,22.2
4/06/2017 15:00,1.351,2.44,8.144,5.192,111,22.2
4/06/2017 15:30,1.3,2.57,6.66,5.014,113,22.25
4/06/2017 16:00,1.317,2.44,6.793,5.223,120,22.35
4/06/2017 16:30,1.326,2.13,6.351,4.969,130,22.35
4/06/2017 17:00,1.318,2.08,10.244,4.958,120,22.3
4/06/2017 17:30,1.217,1.95,7.282,4.961,120,22.35
4/06/2017 18:00,1.266,2.11,6.571,5.189,123,22.35
4/06/2017 18:30,1.262,2.59,7.806,4.933,123,22.35
4/06/2017 19:00,1.271,1.91,8.561,5.231,115,22.35
4/06/2017 19:30,1.209,1.94,9.35,4.97,120,22.3
4/06/2017 20:00,1.215,2.25,5.32,4.979,116,22.35
4/06/2017 20:30,1.186,2.09,4.927,4.832,120,22.3
4/06/2017 21:00,1.29,2.01,6.103,5.039,120,22.25
4/06/2017 21:30,1.239,1.86,8.64,4.927,119,22.25
4/06/2017 22:00,1.305,2.27,9.296,4.775,112,22.2
4/06/2017 22:30,1.225,1.94,5.952,4.938,120,22.2
4/06/2017 23:00,1.284,2.78,6.774,5.048,129,22.15
4/06/2017 23:30,1.194,1.83,7.569,4.93,129,22.2
5/06/2017 0:00,1.214,2.11,9.307,5.197,126,22.25
5/06/2017 0:30,1.235,1.84,4.704,5.015,115,22.25
5/06/2017 1:00,1.214,2.09,8.149,5.174,119,22.25
5/06/2017 1:30,1.165,1.82,7.435,5.228,111,22.2
5/06/2017 2:00,1.109,1.85,7.857,5.049,113,22.15
5/06/2017 2:30,1.143,1.97,10.092,5.181,112,22.15
5/06/2017 3:00,1.16,1.9,7.667,5.058,119,22.1
5/06/2017 3:30,1.143,1.76,7.831,5.121,108,22.1
5/06/2017 4:00,1.103,2.19,9.342,5.109,116,22.05
5/06/2017 4:30,1.146,1.98,8.217,5.089,116,22.15
5/06/2017 5:00,1.129,1.82,8.258,5.057,116,22.15
5/06/2017 5:30,1.108,1.95,7.859,5.308,115,22.15
5/06/2017 6:00,1.098,1.71,8.386,5.074,108,22.1
5/06/2017 6:30,1.186,1.84,8.166,5.302,115,22.1
5/06/2017 7:00,1.132,1.81,8.172,5.279,119,22.05
5/06/2017 7:30,1.156,2,9.911,5.109,113,22.05
5/06/2017 8:00,1.103,1.82,6.19,5.004,112,22.05
5/06/2017 8:30,1.129,1.87,9.116,5.23,111,22
5/06/2017 9:00,1.085,1.78,6.483,5.159,115,22
5/06/2017 9:30,1.12,2.16,8.265,5.084,109,21.95
5/06/2017 10:00,1.156,1.92,9.75,5.026,115,21.95
5/06/2017 10:30,1.151,1.65,9.216,5.482,105,21.95
5/06/2017 11:00,1.171,2.08,6.527,5.298,108,21.95
5/06/2017 11:30,1.233,1.79,5.052,5.092,111,21.95
5/06/2017 12:00,1.143,1.89,9.314,4.994,109,22
5/06/2017 12:30,1.16,1.88,6.582,4.763,115,22
5/06/2017 13:00,1.148,2.08,9.29,5.025,113,22.05
5/06/2017 13:30,1.226,2.27,9.318,5.255,120,22.05
5/06/2017 14:00,1.203,2.24,8.216,5.13,113,22.05
5/06/2017 14:30,1.153,1.72,8.283,5.419,125,22.05
5/06/2017 15:00,1.137,1.87,7.289,5.348,116,22.05
5/06/2017 15:30,1.114,1.75,8.971,5.406,122,22.05
5/06/2017 16:00,1.091,1.98,8.51,5.403,129,22.1
5/06/2017 16:30,1.013,1.62,8.174,5.235,116,22.1
5/06/2017 17:00,1.024,1.66,7.543,5.389,125,22.1
5/06/2017 17:30,1.002,1.73,8.174,5.64,123,22.1
5/06/2017 18:00,0.956,1.86,9.214,5.273,122,22.15
5/06/2017 18:30,1.013,1.66,9.175,5.425,126,22.15
5/06/2017 19:00,0.967,1.62,8.185,5.069,118,22.15
5/06/2017 19:30,0.997,1.71,8.863,5.298,116,22.15
5/06/2017 20:00,0.913,1.62,7.866,5.318,123,22.15
5/06/2017 20:30,0.98,1.66,8.45,5.528,115,22.15
5/06/2017 21:00,0.913,1.61,8.185,5.395,119,22.15
5/06/2017 21:30,0.908,1.52,8.521,5.547,116,22.1
5/06/2017 22:00,0.95,1.46,6.627,5.395,119,22.15
5/06/2017 22:30,0.847,1.33,8.178,5.566,118,22.15
5/06/2017 23:00,0.873,1.58,8.893,5.538,118,22.1
5/06/2017 23:30,0.869,1.44,8.178,5.605,112,22.1
6/06/2017 0:00,0.883,1.26,7.828,5.67,116,22.1
6/06/2017 0:30,0.873,1.33,7.574,5.542,119,22.05
6/06/2017 1:00,0.893,1.42,8.995,5.886,102,22.05
6/06/2017 1:30,0.825,1.29,8.186,5.599,113,22.05
6/06/2017 2:00,0.894,1.65,9.616,5.942,116,22
6/06/2017 2:30,0.834,1.36,8.862,5.632,108,22.05
6/06/2017 3:00,0.878,1.33,9.453,6.338,104,22.05
6/06/2017 3:30,0.871,1.32,9.523,6.159,112,22.05
6/06/2017 4:00,0.806,1.33,9.197,6.025,116,22
6/06/2017 4:30,0.79,1.22,9.728,6.122,118,22
6/06/2017 5:00,0.865,1.27,8.88,6.117,109,22
6/06/2017 5:30,0.8,1.27,9.077,6.287,115,22
6/06/2017 6:00,0.806,1.27,9.74,6.147,113,22
6/06/2017 6:30,0.805,1.28,9.304,6.287,111,22
6/06/2017 7:00,0.837,1.37,9.621,6.121,112,21.95
6/06/2017 7:30,0.798,1.54,9.606,6.427,111,22
6/06/2017 8:00,0.797,1.21,8.949,6.476,116,21.95
6/06/2017 8:30,0.845,1.47,9.615,7.099,111,21.95
6/06/2017 9:00,0.758,1.31,9.761,6.784,112,21.9
6/06/2017 9:30,0.834,1.38,9.309,6.774,118,21.9
6/06/2017 10:00,0.739,1.11,9.167,6.697,118,21.95
6/06/2017 10:30,0.731,1.18,9.33,6.311,113,21.9
6/06/2017 11:00,0.762,1.49,8.545,6.229,111,21.9
6/06/2017 11:30,0.776,1.29,9.751,6.38,109,21.9
6/06/2017 12:00,0.779,1.29,9.344,6.602,111,21.95
6/06/2017 12:30,0.751,1.11,8.965,6.25,120,22.05
6/06/2017 13:00,0.736,1.21,9.056,6.964,109,22.1
6/06/2017 13:30,0.745,1.35,9.327,6.482,113,22.1
6/06/2017 14:00,0.782,1.25,9.141,6.7,116,22.15
6/06/2017 14:30,0.743,1.18,8.999,6.464,112,22.15
6/06/2017 15:00,0.733,1.11,9.335,6.648,118,22.2
6/06/2017 15:30,0.72,1.42,9.334,6.399,118,22.2
6/06/2017 16:00,0.713,1.15,9.392,6.646,116,22.25
6/06/2017 16:30,0.736,1.1,8.58,7.263,113,22.35
6/06/2017 17:00,0.703,1.08,9.267,7.114,120,22.35
6/06/2017 17:30,0.596,0.97,8.484,6.913,122,22.35
6/06/2017 18:00,0.677,1.13,8.818,7.458,116,22.35
6/06/2017 18:30,0.649,1.06,8.881,7.268,119,22.35
6/06/2017 19:00,0.609,1.2,9.239,6.811,120,22.35
6/06/2017 19:30,0.646,1.15,8.503,5.766,115,22.35
6/06/2017 20:00,0.575,1.05,8.532,5.521,113,22.35
6/06/2017 20:30,0.58,0.94,9.354,5.563,123,22.35
6/06/2017 21:00,0.606,1.01,9.366,6.356,120,22.4
6/06/2017 21:30,0.584,1.04,9.365,6.028,118,22.4
6/06/2017 22:00,0.552,0.91,8.51,6.166,105,22.4
6/06/2017 22:30,0.563,0.95,8.848,6.026,113,22.4
6/06/2017 23:00,0.545,0.83,9.205,6.503,109,22.4
6/06/2017 23:30,0.545,0.89,8.995,5.759,106,22.4
7/06/2017 0:00,0.567,1.03,8.907,5.669,113,22.35
7/06/2017 0:30,0.565,1.13,11.319,5.263,108,22.35
7/06/2017 1:00,0.618,1.03,9.629,5.536,109,22.4
7/06/2017 1:30,0.538,1.16,10.919,4.867,95,22.35
7/06/2017 2:00,0.563,0.96,11.332,4.557,101,22.35
7/06/2017 2:30,0.574,1.1,11.876,4.345,112,22.4
7/06/2017 3:00,0.578,1.31,11.535,4.194,108,22.4
7/06/2017 3:30,0.612,1.1,10.824,4.345,108,22.35
7/06/2017 4:00,0.577,0.95,10.057,4.372,112,22.35
7/06/2017 4:30,0.582,1.06,10.896,4.326,105,22.35
7/06/2017 5:00,0.597,1.16,11.375,4.577,112,22.35
7/06/2017 5:30,0.598,1.22,11.484,4.626,97,22.35
7/06/2017 6:00,0.623,1.18,10.822,4.94,105,22.35
7/06/2017 6:30,0.556,0.87,11.574,4.769,109,22.35
7/06/2017 7:00,0.554,1.06,10.922,4.858,106,22.35
7/06/2017 7:30,0.582,1.08,10.888,5.431,113,22.35
7/06/2017 8:00,0.594,1.01,11.251,5.398,112,22.35
7/06/2017 8:30,0.608,0.98,11.205,5.275,109,22.35
7/06/2017 9:00,0.587,0.98,11.266,4.915,109,22.35
7/06/2017 9:30,0.558,1.05,10.307,4.536,112,22.35
7/06/2017 10:00,0.625,1.24,10.816,5.127,111,22.4
7/06/2017 10:30,0.626,1.17,10.815,5.426,115,22.4
7/06/2017 11:00,0.584,1.01,11.372,5.319,105,22.4
7/06/2017 11:30,0.617,0.98,10.846,5.698,116,22.4
7/06/2017 12:00,0.623,1.04,11.063,5.825,112,22.45
7/06/2017 12:30,0.609,0.92,10.982,6.25,106,22.45
7/06/2017 13:00,0.631,1.07,11.3,6.164,111,22.5
7/06/2017 13:30,0.703,1.02,10.353,6.281,106,22.5
7/06/2017 14:00,0.642,1.13,10.294,5.652,111,22.5
7/06/2017 14:30,0.61,1.07,11.303,5.241,104,22.45
7/06/2017 15:00,0.67,1.31,10.203,5.631,102,22.45
7/06/2017 15:30,0.656,1.18,10.549,5.538,108,22.45
7/06/2017 16:00,0.659,1.02,11.306,5.283,98,22.45
7/06/2017 16:30,0.67,1.09,10.805,5.757,112,22.45
7/06/2017 17:00,0.675,1.08,10.288,5.789,113,22.45
7/06/2017 17:30,0.684,1.2,9.841,5.704,111,22.45
7/06/2017 18:00,0.665,1.25,9.963,5.824,112,22.45
7/06/2017 18:30,0.646,1.06,10.837,6.14,112,22.45
7/06/2017 19:00,0.675,1.19,10.46,6.103,106,22.45
7/06/2017 19:30,0.61,1.04,9.812,5.216,112,22.4
7/06/2017 20:00,0.658,1.15,9.823,5.545,113,22.4
7/06/2017 20:30,0.625,1.16,10.708,5.14,111,22.35
7/06/2017 21:00,0.64,1.09,10.312,5.292,119,22.3
7/06/2017 21:30,0.624,1.04,10.686,5.68,105,22.3
7/06/2017 22:00,0.621,0.99,9.372,5.31,113,22.3
7/06/2017 22:30,0.585,0.87,9.479,5.745,112,22.25
7/06/2017 23:00,0.605,1.05,9.262,5.449,105,22.25
7/06/2017 23:30,0.595,1.02,9.604,5.352,108,22.25
8/06/2017 0:00,0.627,1.13,9.788,5.026,108,22.25
8/06/2017 0:30,0.606,1.12,9.341,4.733,101,22.25
8/06/2017 1:00,0.642,1.18,9.708,4.519,104,22.25
8/06/2017 1:30,0.643,1.08,10.208,4.503,111,22.25
