Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
16/04/2017 13:30,1.291,1.95,13.797,9.036,91.12,24.3
16/04/2017 14:00,1.156,2.19,12.512,8.688,89.12,24.35
16/04/2017 14:30,1.274,2.02,13.599,8.972,95.12,24.45
16/04/2017 15:00,1.132,2.09,13.732,8.582,96.12,24.55
16/04/2017 15:30,1.152,1.63,13.825,8.279,96.12,24.55
16/04/2017 16:00,1.367,1.95,13.78,9.526,98.12,24.45
16/04/2017 16:30,1.282,1.98,12.694,8.759,89.12,24.4
16/04/2017 17:00,1.202,2.31,12.987,8.972,96.12,24.25
16/04/2017 17:30,1.314,1.97,11.477,8.656,94.12,24.2
16/04/2017 18:00,1.271,1.94,11.415,8.505,106.12,24.15
16/04/2017 18:30,1.232,2.02,13.044,8.492,117.12,24.15
16/04/2017 19:00,1.293,2.39,12.921,8.893,96.12,24.1
16/04/2017 19:30,1.255,2.03,13.664,9.529,91.12,24.05
16/04/2017 20:00,1.164,1.76,13.593,8.463,94.12,24.05
16/04/2017 20:30,1.191,2.04,13.739,8.284,99.12,24.05
16/04/2017 21:00,1.253,1.94,12.15,8.915,91.12,24
16/04/2017 21:30,1.187,2.07,12.741,8.366,89.12,24.1
16/04/2017 22:00,1.22,1.83,10.843,8.495,84.12,24.05
16/04/2017 22:30,1.197,1.88,13.654,8.266,84.12,24
16/04/2017 23:00,1.347,1.99,11.444,8.981,88.12,23.95
16/04/2017 23:30,1.503,2.46,13.618,9.095,98.12,23.95
17/04/2017 0:00,1.293,2.2,13.715,8.798,86.12,23.95
17/04/2017 0:30,1.392,2.51,11.951,8.847,99.12,23.95
17/04/2017 1:00,1.306,1.98,13.609,9.022,88.12,23.9
17/04/2017 1:30,1.452,2.38,12.1,9.22,92.12,23.9
17/04/2017 2:00,1.299,2.05,12.957,9.706,91.12,23.9
17/04/2017 2:30,1.326,2.05,13.929,9.376,91.12,23.9
17/04/2017 3:00,1.407,2.23,12.715,9.79,91.12,23.9
17/04/2017 3:30,1.295,2.12,12.095,9.263,85.12,23.9
17/04/2017 4:00,1.419,2.13,13.208,9.901,91.12,23.85
17/04/2017 4:30,1.295,1.98,13.058,9.58,84.12,23.75
17/04/2017 5:00,1.327,2.2,14.024,9.632,86.12,23.75
17/04/2017 5:30,1.301,2.41,12.978,9.238,88.12,23.5
17/04/2017 6:00,1.272,2.12,14.434,8.773,88.12,23.5
17/04/2017 6:30,1.355,1.86,11.651,9.228,85.12,23.55
17/04/2017 7:00,1.236,1.95,14.059,8.804,86.12,23.55
17/04/2017 7:30,1.202,1.91,13.898,8.949,92.12,23.6
17/04/2017 8:00,1.215,1.93,14.587,8.913,89.12,23.5
17/04/2017 8:30,1.342,1.82,12.944,9.43,89.12,23.55
17/04/2017 9:00,1.295,1.94,14.815,9.143,88.12,23.65
17/04/2017 9:30,1.331,1.97,14.7,9.932,92.12,23.75
17/04/2017 10:00,1.345,2.06,13.871,9.232,94.12,23.9
17/04/2017 10:30,1.339,2.16,14.667,9.729,88.12,23.95
17/04/2017 11:00,1.393,2.5,12.924,9.395,88.12,24.05
17/04/2017 11:30,1.386,2.28,13.286,8.69,89.12,24.4
17/04/2017 12:00,1.294,1.88,13.106,8.658,88.12,24.4
17/04/2017 12:30,1.272,1.85,11.961,9.026,88.12,24.45
17/04/2017 13:00,1.252,1.76,14.675,9.097,89.12,24.45
17/04/2017 13:30,1.257,2.35,13.781,8.512,86.12,24.45
17/04/2017 14:00,1.299,2.18,14.089,9.522,89.12,24.5
17/04/2017 14:30,1.187,1.84,14.731,8.254,92.12,24.55
17/04/2017 15:00,1.22,2.04,14.432,8.223,92.12,24.25
17/04/2017 15:30,1.109,1.94,13.761,7.679,92.12,24.2
17/04/2017 16:00,1.122,1.84,14.457,8.059,91.12,24.15
17/04/2017 16:30,1.173,2,13.854,7.713,96.12,24.15
17/04/2017 17:00,1.15,1.82,14.533,7.48,91.12,24.1
17/04/2017 17:30,1.197,2.32,13.704,7.361,86.12,24.05
17/04/2017 18:00,1.177,1.91,13.001,7.535,88.12,24.05
17/04/2017 18:30,1.186,1.86,13.911,7.073,94.12,24.1
17/04/2017 19:00,1.123,2,12.882,6.253,84.12,24.1
17/04/2017 19:30,1.182,2.52,12.213,6.309,91.12,24.05
17/04/2017 20:00,1.266,1.79,13.652,6.87,88.12,24.05
17/04/2017 20:30,1.185,2.09,12.199,6.576,89.12,24
17/04/2017 21:00,1.217,1.99,12.754,6.845,95.12,23.95
17/04/2017 21:30,1.223,1.99,12.127,6.629,92.12,23.9
17/04/2017 22:00,1.202,2.13,12.028,6.674,94.12,23.9
17/04/2017 22:30,1.253,2.23,12.204,6.983,94.12,23.9
17/04/2017 23:00,1.174,2.22,13.549,7.035,95.12,23.9
17/04/2017 23:30,1.087,1.64,12.689,6.41,91.12,23.9
18/04/2017 0:00,1.272,2.1,13.745,7.156,84.12,23.85
18/04/2017 0:30,1.202,2.05,12.442,7.236,91.12,23.85
18/04/2017 1:00,1.144,1.83,13.708,6.721,92.12,23.8
18/04/2017 1:30,1.355,2.27,12.779,7.473,94.12,23.8
18/04/2017 2:00,1.239,1.97,12.317,7.571,89.12,23.8
18/04/2017 2:30,1.262,1.99,12.183,7.176,98.12,23.8
18/04/2017 3:00,1.237,2.15,12.223,7.39,86.12,23.8
18/04/2017 3:30,1.233,1.81,13.204,7.693,89.12,23.8
18/04/2017 4:00,1.153,2.17,12.983,7.394,95.12,23.8
18/04/2017 4:30,1.145,1.85,11.3,7.418,91.12,23.8
18/04/2017 5:00,1.168,2.08,11.476,7.152,94.12,23.8
18/04/2017 5:30,1.203,2.18,12.263,7.485,92.12,23.8
18/04/2017 6:00,1.068,1.74,12.144,7.035,94.12,23.8
18/04/2017 6:30,1.16,1.96,13.741,7.354,91.12,23.8
18/04/2017 7:00,1.043,1.57,10.844,6.945,91.12,23.75
18/04/2017 7:30,1.136,1.87,11.39,6.932,94.12,23.75
18/04/2017 8:00,1.105,1.97,13.092,6.935,88.12,23.7
18/04/2017 8:30,1.097,2.21,12.81,6.384,92.12,23.7
18/04/2017 9:00,1.042,1.62,13.745,6.073,95.12,23.65
18/04/2017 9:30,1.111,1.8,12.944,6.554,101.12,23.7
18/04/2017 10:00,1.083,1.87,13.797,6.087,92.12,23.75
18/04/2017 10:30,1.093,1.87,12.758,6.064,91.12,23.8
18/04/2017 11:00,1.068,1.77,13.651,5.916,92.12,23.85
18/04/2017 11:30,1.042,1.79,13.705,6.258,89.12,23.9
18/04/2017 12:00,1.012,1.91,13.593,5.581,89.12,23.95
18/04/2017 12:30,1.051,2.1,13.532,5.764,86.12,23.95
18/04/2017 13:00,1.132,1.96,13.212,6.091,86.12,23.95
18/04/2017 13:30,1.014,1.78,13.859,5.25,86.12,23.95
18/04/2017 14:00,0.971,1.92,13.502,5.053,96.12,23.95
18/04/2017 14:30,1.01,1.8,13.775,5.367,84.12,23.95
18/04/2017 15:00,1.123,1.91,13.629,5.741,84.12,23.95
18/04/2017 15:30,1.023,1.77,12.945,5.227,82.12,23.95
18/04/2017 16:00,1.07,1.76,13.722,5.308,84.12,23.95
18/04/2017 16:30,1.087,2.41,13.555,5.31,88.12,23.9
18/04/2017 17:00,1.097,2.15,13.135,5.371,98.12,23.9
18/04/2017 17:30,1.102,1.88,13.062,5.351,88.12,23.9
18/04/2017 18:00,1.007,1.87,13.082,4.985,94.12,23.9
18/04/2017 18:30,1.103,1.77,12.932,5.416,92.12,23.9
18/04/2017 19:00,1.055,1.76,13.569,5.056,94.12,23.9
18/04/2017 19:30,1.105,1.95,13.701,5.296,95.12,23.9
18/04/2017 20:00,1.09,1.89,13.651,5.093,89.12,23.9
18/04/2017 20:30,1.066,2.03,13.102,4.989,95.12,23.9
18/04/2017 21:00,1.115,2.17,13.012,5.103,91.12,23.85
18/04/2017 21:30,1.134,1.99,12.869,5.34,89.12,23.85
18/04/2017 22:00,1.108,2.11,13.66,5.105,94.12,23.85
18/04/2017 22:30,1.127,1.75,12.294,5.106,86.12,23.85
18/04/2017 23:00,1.154,1.95,13.528,5.436,86.12,23.85
18/04/2017 23:30,1.124,1.82,12.904,5.274,88.12,23.85
19/04/2017 0:00,1.114,1.93,12.885,5.179,91.12,23.85
19/04/2017 0:30,1.114,1.68,12.81,5.046,82.12,23.85
19/04/2017 1:00,1.122,1.92,13.38,5.488,88.12,23.85
19/04/2017 1:30,1.087,1.67,12.878,5.175,85.12,23.85
19/04/2017 2:00,1.002,1.72,12.895,5.194,91.12,23.8
19/04/2017 2:30,1.105,2.3,12.819,5.634,86.12,23.85
19/04/2017 3:00,1.084,1.66,13.632,5.086,82.12,23.8
19/04/2017 3:30,1.095,1.96,12.98,5.3,88.12,23.8
19/04/2017 4:00,1.097,1.75,12.059,5.524,91.12,23.8
19/04/2017 4:30,1.011,1.58,12.927,5.538,88.12,23.8
19/04/2017 5:00,1.033,1.65,12.846,5.366,92.12,23.8
19/04/2017 5:30,1.073,1.83,13,5.381,88.12,23.8
19/04/2017 6:00,1.083,2.29,12.894,5.43,84.12,23.8
19/04/2017 6:30,1.057,2.16,13.342,5.435,89.12,23.8
19/04/2017 7:00,1.028,1.77,13.5,5.135,88.12,23.8
19/04/2017 7:30,1.078,1.95,13.245,5.212,94.12,23.8
19/04/2017 8:00,1.05,1.76,12.778,5.33,94.12,23.8
19/04/2017 8:30,0.994,1.73,13.117,5.09,94.12,23.8
19/04/2017 9:00,1.024,1.71,12.918,5.202,92.12,23.8
19/04/2017 9:30,1.1,1.93,13.015,5.223,95.12,23.8
19/04/2017 10:00,1.079,1.93,12.953,5.245,89.12,23.85
19/04/2017 10:30,1.141,1.87,13.019,5.013,91.12,23.85
19/04/2017 11:00,1.155,1.89,13.023,5.179,89.12,23.85
19/04/2017 11:30,1.146,1.72,5.815,4.784,88.12,23.85
19/04/2017 12:00,1.176,1.81,12.7,5.082,99.12,23.85
19/04/2017 12:30,1.191,1.99,12.306,4.556,92.12,23.85
19/04/2017 13:00,1.171,1.87,5.336,4.633,86.12,23.85
19/04/2017 13:30,1.214,1.87,12.066,4.725,95.12,23.9
19/04/2017 14:00,1.316,2.19,12.668,4.642,91.12,23.85
19/04/2017 14:30,1.376,2.45,12.814,4.768,94.12,23.9
19/04/2017 15:00,1.342,2.3,12.787,4.839,89.12,23.9
19/04/2017 15:30,1.389,2.45,12.582,4.972,91.12,23.9
19/04/2017 16:00,1.442,2.26,12.078,5.115,92.12,23.9
19/04/2017 16:30,1.389,2.43,6.983,5.01,86.12,23.85
19/04/2017 17:00,1.339,2.65,12.853,4.762,91.12,23.85
19/04/2017 17:30,1.429,2.67,7.036,5.133,94.12,23.85
19/04/2017 18:00,1.505,2.43,5.221,5.175,89.12,23.8
19/04/2017 18:30,1.446,2.15,6.829,4.972,103.12,23.85
19/04/2017 19:00,1.533,2.37,5.633,5.072,84.12,23.8
19/04/2017 19:30,1.588,2.62,5.068,4.985,99.12,23.8
19/04/2017 20:00,1.561,3.08,6.767,5.157,103.12,23.8
19/04/2017 20:30,1.582,2.75,5.831,5.215,102.12,23.8
19/04/2017 21:00,1.585,2.51,5.802,5.138,86.12,23.8
19/04/2017 21:30,1.703,2.94,6.822,5.28,112.12,23.8
19/04/2017 22:00,1.68,2.8,5.638,5.078,106.12,23.75
19/04/2017 22:30,1.624,2.93,5.826,5.265,102.12,23.75
19/04/2017 23:00,1.604,2.58,6.353,5.185,106.12,23.75
19/04/2017 23:30,1.657,2.62,7.047,5.202,95.12,23.7
20/04/2017 0:00,1.488,2.36,6.386,4.9,89.12,23.75
20/04/2017 0:30,1.632,2.44,7.257,5.163,95.12,23.7
20/04/2017 1:00,1.659,3.17,7.253,5.28,89.12,23.7
20/04/2017 1:30,1.666,2.51,7.046,5.07,102.12,23.7
20/04/2017 2:00,1.787,3.18,6.159,5.355,94.12,23.7
20/04/2017 2:30,1.774,2.8,7.056,5.211,103.12,23.7
20/04/2017 3:00,1.666,2.85,7.31,5.106,92.12,23.65
20/04/2017 3:30,1.706,3.05,6.802,5.077,99.12,23.7
20/04/2017 4:00,1.765,3.05,7.4,5.276,94.12,23.65
20/04/2017 4:30,1.787,3.28,6.6,5.04,89.12,23.65
20/04/2017 5:00,1.673,3.1,7.127,5.137,106.12,23.65
20/04/2017 5:30,1.776,3.52,6.725,5.148,95.12,23.65
20/04/2017 6:00,1.836,3.47,7.579,5.399,103.12,23.65
20/04/2017 6:30,1.84,2.93,8.171,5.307,89.12,23.65
20/04/2017 7:00,1.785,2.95,7.585,5.257,102.12,23.6
20/04/2017 7:30,1.759,2.55,8.164,5.346,88.12,23.6
20/04/2017 8:00,1.747,2.88,6.754,5.332,94.12,23.65
20/04/2017 8:30,1.811,3.09,6.552,5.383,109.12,23.65
20/04/2017 9:00,1.702,3.34,7.129,5.356,91.12,23.65
20/04/2017 9:30,1.827,2.91,7.241,5.114,96.12,23.65
20/04/2017 10:00,1.788,3.42,7.725,5.191,92.12,23.65
20/04/2017 10:30,1.892,3.13,7.031,5.459,91.12,23.7
20/04/2017 11:00,1.826,3.7,7.064,5.334,101.12,23.7
20/04/2017 11:30,1.893,3.38,7.836,5.431,102.12,23.7
20/04/2017 12:00,1.695,3.07,7.019,5.108,101.12,23.75
20/04/2017 12:30,1.794,2.79,7.464,5.272,98.12,23.75
20/04/2017 13:00,1.766,3.09,8.202,5.215,96.12,23.75
20/04/2017 13:30,1.753,2.98,7.645,5.151,95.12,23.75
20/04/2017 14:00,1.788,3.41,7.598,5.203,95.12,23.75
20/04/2017 14:30,1.768,2.81,5.97,5.161,86.12,23.8
20/04/2017 15:00,1.946,3.24,7.834,5.332,105.12,23.75
20/04/2017 15:30,1.769,2.76,7.805,5.265,96.12,23.75
20/04/2017 16:00,1.728,3.08,8.863,5.545,86.12,23.75
20/04/2017 16:30,1.713,2.92,8.805,5.514,78.12,23.75
20/04/2017 17:00,1.807,2.74,7.907,5.478,86.12,23.7
20/04/2017 17:30,1.999,3.31,8.171,6.032,88.12,23.7
20/04/2017 18:00,1.873,2.82,7.959,5.469,91.12,23.65
20/04/2017 18:30,1.971,4.44,6.379,5.592,92.12,23.65
20/04/2017 19:00,2.037,3.42,8.524,5.777,86.12,23.65
20/04/2017 19:30,2.062,3.34,8.604,5.812,91.12,23.65
20/04/2017 20:00,2.098,3.57,8.942,5.905,88.12,23.65
20/04/2017 20:30,1.964,2.88,7.319,5.455,86.12,23.6
20/04/2017 21:00,1.951,3.66,8.581,5.891,91.12,23.6
20/04/2017 21:30,1.985,3.28,8.384,5.869,91.12,23.65
20/04/2017 22:00,1.823,2.84,8.498,5.672,94.12,23.6
20/04/2017 22:30,1.899,3.46,8.892,5.558,85.12,23.65
20/04/2017 23:00,1.753,2.94,7.852,5.432,85.12,23.6
20/04/2017 23:30,1.858,3.05,8.574,5.808,85.12,23.6
21/04/2017 0:00,1.817,2.97,8.566,5.616,88.12,23.6
21/04/2017 0:30,1.679,2.61,8.148,5.858,88.12,23.6
21/04/2017 1:00,1.756,3.39,8.514,5.836,85.12,23.6
21/04/2017 1:30,1.771,3.02,8.267,5.902,85.12,23.6
21/04/2017 2:00,1.834,2.77,9.746,6.275,98.12,23.6
21/04/2017 2:30,1.737,3.21,7.023,5.799,81.12,23.6
21/04/2017 3:00,1.696,3.15,7.482,5.647,86.12,23.6
21/04/2017 3:30,1.638,2.83,8.406,5.799,91.12,23.55
21/04/2017 4:00,1.624,2.58,8.258,5.872,79.12,23.55
21/04/2017 4:30,1.651,2.43,8.195,6.229,85.12,23.55
21/04/2017 5:00,1.716,2.87,9.3,5.836,86.12,23.55
21/04/2017 5:30,1.736,2.8,8.909,6.198,82.12,23.55
21/04/2017 6:00,1.667,3.23,8.542,5.814,77.12,23.55
21/04/2017 6:30,1.692,2.81,8.835,5.926,85.12,23.5
21/04/2017 7:00,1.683,2.7,8.106,5.684,82.12,23.5
21/04/2017 7:30,1.805,2.84,8.539,6.094,84.12,23.5
21/04/2017 8:00,1.767,2.59,8.95,5.893,79.12,23.55
21/04/2017 8:30,1.723,3.01,8.904,5.628,82.12,23.55
21/04/2017 9:00,1.643,2.48,7.746,5.598,79.12,23.55
21/04/2017 9:30,1.597,2.64,9.259,5.597,81.12,23.55
21/04/2017 10:00,1.748,3.3,8.817,5.586,72.12,23.55
21/04/2017 10:30,1.818,3,8.594,5.366,82.12,23.6
21/04/2017 11:00,1.802,2.59,8.292,5.503,86.12,23.55
21/04/2017 11:30,1.681,3.58,8.537,5.698,82.12,23.6
21/04/2017 12:00,1.701,2.43,8.829,5.944,77.12,23.6
21/04/2017 12:30,1.631,3.25,8.886,5.434,88.12,23.65
21/04/2017 13:00,1.606,2.62,7.598,5.434,81.12,23.6
21/04/2017 13:30,1.703,2.74,8.569,5.542,84.12,23.65
21/04/2017 14:00,1.779,2.65,8.158,5.819,82.12,23.65
21/04/2017 14:30,1.724,2.76,8.498,5.689,81.12,23.6
21/04/2017 15:00,1.652,2.62,7.233,5.228,81.12,23.55
21/04/2017 15:30,1.718,2.54,9.261,5.455,94.12,23.55
21/04/2017 16:00,1.737,2.61,8.209,5.752,77.12,23.55
21/04/2017 16:30,1.79,2.97,7.566,5.796,85.12,23.55
21/04/2017 17:00,1.796,3.02,8.511,5.543,82.12,23.55
21/04/2017 17:30,1.671,2.65,7.835,5.518,78.12,23.55
21/04/2017 18:00,1.753,2.77,8.802,5.895,78.12,23.55
21/04/2017 18:30,1.772,2.88,8.17,6.004,79.12,23.55
21/04/2017 19:00,1.702,2.62,7.806,5.865,81.12,23.55
21/04/2017 19:30,1.644,3.42,8.628,5.543,77.12,23.55
21/04/2017 20:00,1.788,2.6,9.179,6.016,74.12,23.55
21/04/2017 20:30,1.668,2.49,8.833,5.962,75.12,23.5
21/04/2017 21:00,1.735,2.92,8.715,5.895,77.12,23.5
21/04/2017 21:30,1.673,3.3,8.878,6.038,78.12,23.45
21/04/2017 22:00,1.68,3.15,8.078,5.809,74.12,23.45
21/04/2017 22:30,1.744,3.44,8.396,5.986,74.12,23.45
21/04/2017 23:00,1.706,2.44,8.655,5.838,78.12,23.45
21/04/2017 23:30,1.685,2.86,8.18,5.793,79.12,23.45
22/04/2017 0:00,1.653,2.42,8.935,5.677,72.12,23.45
22/04/2017 0:30,1.719,2.73,7.606,5.67,70.12,23.45
22/04/2017 1:00,1.746,2.53,8.268,5.917,82.12,23.35
22/04/2017 1:30,1.868,2.82,7.879,5.94,85.12,23.15
22/04/2017 2:00,1.884,3.02,8.092,5.772,81.12,23.2
22/04/2017 2:30,1.947,3.44,7.934,5.85,79.12,23.25
22/04/2017 3:00,1.959,2.88,8.173,5.891,85.12,23.35
22/04/2017 3:30,1.959,3.34,8.843,5.653,81.12,23.4
22/04/2017 4:00,1.908,3.03,8.408,5.984,86.12,23.4
22/04/2017 4:30,1.97,3.29,8.042,5.783,81.12,23.45
22/04/2017 5:00,2.025,3.12,8.41,6.114,84.12,23.4
22/04/2017 5:30,2.135,3.31,7.937,6.04,84.12,23.4
22/04/2017 6:00,2,3.31,8.534,5.771,82.12,23.4
22/04/2017 6:30,1.965,3.24,8.401,5.879,78.12,23.4
22/04/2017 7:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
22/04/2017 7:30,1.94,3.22,8.517,5.971,-99.9,-99.9
22/04/2017 8:00,1.925,3.29,8.25,5.558,84.12,23.35
22/04/2017 8:30,1.991,3.01,8.709,6.073,85.12,23.35
22/04/2017 9:00,1.732,2.91,7.946,5.321,85.12,23.35
22/04/2017 9:30,1.966,2.84,8.742,5.939,78.12,23.4
22/04/2017 10:00,1.94,3.01,7.834,5.732,81.12,23.4
22/04/2017 10:30,1.837,2.85,8.839,5.575,89.12,23.4
22/04/2017 11:00,1.78,2.87,7.842,5.353,88.12,23.4
22/04/2017 11:30,1.776,3.22,8.503,5.638,79.12,23.4
22/04/2017 12:00,1.758,3.09,8.507,5.515,91.12,23.45
22/04/2017 12:30,1.816,3.07,9.161,5.73,81.12,23.45
22/04/2017 13:00,1.799,3.14,9.002,5.5,81.12,23.5
22/04/2017 13:30,1.712,3.06,8.888,5.74,89.12,23.5
22/04/2017 14:00,1.703,2.81,8.513,5.752,75.12,23.55
22/04/2017 14:30,1.677,2.76,8.747,5.854,84.12,23.6
22/04/2017 15:00,1.704,2.79,8.892,5.782,77.12,23.55
22/04/2017 15:30,1.806,3.01,7.855,5.984,85.12,23.6
22/04/2017 16:00,1.813,2.87,8.431,6.196,88.12,23.65
22/04/2017 16:30,1.769,3.49,9.669,6.151,79.12,23.65
22/04/2017 17:00,1.601,2.44,7.608,5.508,75.12,23.6
22/04/2017 17:30,1.679,2.49,9.261,5.61,88.12,23.55
22/04/2017 18:00,1.542,2.47,8.548,5.556,75.12,23.6
22/04/2017 18:30,1.612,2.8,7.859,5.662,81.12,23.55
22/04/2017 19:00,1.589,2.74,8.331,5.628,85.12,23.55
22/04/2017 19:30,1.64,2.69,8.876,5.833,74.12,23.5
22/04/2017 20:00,1.651,2.39,9.193,6.281,84.12,23.45
22/04/2017 20:30,1.504,2.72,8.506,5.813,71.12,23.4
22/04/2017 21:00,1.484,3.2,7.903,5.647,68.12,23.3
22/04/2017 21:30,1.543,2.61,8.922,6.141,75.12,23.35
22/04/2017 22:00,1.558,2.61,8.909,6.037,82.12,23.3
22/04/2017 22:30,1.508,2.59,8.138,6.165,71.12,23.3
22/04/2017 23:00,1.653,2.34,8.435,6.196,79.12,23.3
22/04/2017 23:30,1.456,2.57,8.52,6.127,82.12,23.3
23/04/2017 0:00,1.521,2.61,8.208,6.853,82.12,23.35
23/04/2017 0:30,1.59,2.64,8.451,6.762,75.12,23.35
23/04/2017 1:00,1.481,2.27,8.858,6.355,82.12,23.35
23/04/2017 1:30,1.458,2.69,9.307,6.187,79.12,23.35
23/04/2017 2:00,1.491,2.78,8.67,6.567,75.12,23.4
23/04/2017 2:30,1.444,2.32,8.531,6.207,78.12,23.4
23/04/2017 3:00,1.484,2.39,8.852,6.437,77.12,23.4
23/04/2017 3:30,1.477,2.37,8.929,6.579,77.12,23.4
23/04/2017 4:00,1.436,2.46,8.086,6.127,84.12,23.35
23/04/2017 4:30,1.494,2.78,8.154,6.173,78.12,23.4
23/04/2017 5:00,1.493,2.4,8.232,6.441,78.12,23.35
23/04/2017 5:30,1.435,2.11,8.904,6.326,79.12,23.4
23/04/2017 6:00,1.406,2.33,8.784,6.309,74.12,23.35
23/04/2017 6:30,1.457,2.63,8.176,6.52,84.12,23.35
23/04/2017 7:00,1.498,2.55,8.809,6.132,78.12,23.35
23/04/2017 7:30,1.358,2.56,8.499,6.036,79.12,23.35
23/04/2017 8:00,1.488,2.34,8.436,6.382,84.12,23.35
23/04/2017 8:30,1.348,2.23,8.233,6.083,78.12,23.25
23/04/2017 9:00,1.324,2.1,8.751,5.76,81.12,23.25
23/04/2017 9:30,1.383,2.46,8.223,5.792,86.12,23.25
23/04/2017 10:00,1.377,2.17,8.755,5.764,82.12,23.25
23/04/2017 10:30,1.38,2.39,8.426,6.038,78.12,23.3
23/04/2017 11:00,1.365,2.37,8.53,5.819,75.12,23.35
23/04/2017 11:30,1.442,2.26,8.214,5.933,78.12,23.35
23/04/2017 12:00,1.348,1.93,8.506,5.58,82.12,23.4
23/04/2017 12:30,1.275,2.05,8.55,5.566,85.12,23.5
23/04/2017 13:00,1.374,2.22,8.487,5.818,72.12,23.5
23/04/2017 13:30,1.394,2.25,8.229,5.646,72.12,23.55
23/04/2017 14:00,1.311,2.04,8.223,5.575,75.12,23.65
23/04/2017 14:30,1.345,2.46,8.189,5.953,78.12,23.65
23/04/2017 15:00,1.273,2.62,8.166,5.566,79.12,23.65
23/04/2017 15:30,1.423,2.3,8.715,5.797,84.12,23.7
23/04/2017 16:00,1.348,2.62,7.922,5.534,79.12,23.75
23/04/2017 16:30,1.282,2.12,8.546,5.819,84.12,23.75
23/04/2017 17:00,1.198,2.02,7.967,5.697,77.12,23.65
23/04/2017 17:30,1.268,2.3,8.459,6.081,84.12,23.65
23/04/2017 18:00,1.229,2.23,8.404,5.657,81.12,23.6
23/04/2017 18:30,1.182,2.07,8.532,5.656,81.12,23.45
23/04/2017 19:00,1.15,1.92,8.397,6.054,81.12,23.5
23/04/2017 19:30,1.225,2.72,11.43,6.213,79.12,23.45
23/04/2017 20:00,1.252,1.87,8.717,6.191,82.12,23.4
23/04/2017 20:30,1.176,2.04,8.575,6.126,85.12,23.4
23/04/2017 21:00,1.165,1.8,8.892,6.221,88.12,23.4
23/04/2017 21:30,1.137,1.9,8.496,6.197,84.12,23.45
23/04/2017 22:00,1.255,1.97,8.435,6.714,79.12,23.5
23/04/2017 22:30,1.175,1.91,7.891,6.156,79.12,23.5
23/04/2017 23:00,1.158,2.27,8.898,6.258,75.12,23.45
23/04/2017 23:30,1.098,1.67,9.728,6.383,85.12,23.5
24/04/2017 0:00,1.176,1.76,8.578,6.853,86.12,23.5
24/04/2017 0:30,1.199,2.24,12.048,6.598,85.12,23.5
24/04/2017 1:00,1.133,2.33,9.16,6.612,84.12,23.5
24/04/2017 1:30,1.117,1.85,8.093,6.95,85.12,23.5
24/04/2017 2:00,1.214,1.96,8.639,6.706,78.12,23.55
24/04/2017 2:30,1.193,2.18,8.778,6.794,84.12,23.5
24/04/2017 3:00,1.168,2.13,8.851,7.017,86.12,23.5
24/04/2017 3:30,1.249,2.27,7.918,6.876,85.12,23.5
24/04/2017 4:00,1.1,1.68,7.879,6.463,81.12,23.5
24/04/2017 4:30,1.118,1.82,9.296,6.508,82.12,23.45
24/04/2017 5:00,1.111,1.84,8.151,6.595,91.12,23.5
24/04/2017 5:30,1.226,1.94,10.444,6.71,79.12,23.45
24/04/2017 6:00,1.084,2.09,10.279,6.474,86.12,23.5
24/04/2017 6:30,1.101,1.8,8.222,6.513,82.12,23.5
24/04/2017 7:00,1.092,1.98,8.163,6.469,86.12,23.45
24/04/2017 7:30,1.196,1.83,8.184,6.709,82.12,23.5
24/04/2017 8:00,1.098,1.71,8.484,6.28,84.12,23.5
24/04/2017 8:30,1.18,2.08,11.264,6.466,86.12,23.5
24/04/2017 9:00,1.214,1.84,8.51,6.608,85.12,23.6
24/04/2017 9:30,1.149,1.8,8.53,5.932,78.12,23.55
24/04/2017 10:00,1.245,2.36,9.263,6.072,82.12,23.55
24/04/2017 10:30,1.183,2.03,8.556,5.881,82.12,23.6
24/04/2017 11:00,1.196,1.85,8.999,6.245,85.12,23.7
24/04/2017 11:30,1.292,2,9.252,6.776,85.12,23.8
24/04/2017 12:00,1.167,1.96,9.315,5.934,81.12,23.85
24/04/2017 12:30,1.327,2.08,8.572,5.969,78.12,23.85
24/04/2017 13:00,1.169,1.72,8.401,5.572,85.12,23.85
24/04/2017 13:30,1.227,2.08,8.948,5.699,81.12,23.9
24/04/2017 14:00,1.111,1.62,10.296,5.543,81.12,23.9
24/04/2017 14:30,1.186,2.22,9.807,5.657,82.12,23.9
24/04/2017 15:00,1.26,2.19,8.764,6.145,77.12,23.9
24/04/2017 15:30,1.269,2.3,8.938,5.943,84.12,23.85
24/04/2017 16:00,1.171,1.81,8.17,5.807,82.12,23.85
24/04/2017 16:30,1.256,2.05,9.307,5.974,86.12,23.85
24/04/2017 17:00,1.216,1.97,9.648,6.072,84.12,23.8
24/04/2017 17:30,1.131,1.95,9.236,5.579,84.12,23.75
24/04/2017 18:00,1.173,2.12,8.912,5.871,81.12,23.8
24/04/2017 18:30,1.187,2.19,10.089,5.64,84.12,23.75
24/04/2017 19:00,1.186,2.29,9.702,6.122,78.12,23.75
24/04/2017 19:30,1.134,1.99,8.201,5.7,86.12,23.7
24/04/2017 20:00,1.123,1.72,9.997,6.383,82.12,23.7
24/04/2017 20:30,1.092,1.87,8.819,6.103,86.12,23.7
